               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11741,             0.20047,                   0,           0.0037816,           0.0082645,          0.00018695,           3.739e-05,             0.11234,              0.2114,                   0,               3e-05,               3e-05,             0.09973
                   1,              0.1151,             0.18849,                   0,           0.0051692,           0.0082645,          0.00036471,          3.6471e-05,              0.1099,               0.211,                   0,          6.9984e-05,          6.9984e-05,             0.09937
                   2,             0.11169,              0.1934,                   0,            0.010534,           0.0082645,          0.00057915,          7.4727e-05,             0.10681,             0.21574,                   0,           0.0001099,           0.0001099,             0.09901
                   3,             0.10847,             0.19948,                   0,           0.0060444,           0.0082645,          0.00039502,          3.9502e-05,             0.10337,             0.22362,                   0,           0.0001497,           0.0001497,             0.09865
                   4,             0.10497,             0.20629,                   0,           0.0024516,            0.024793,          0.00072584,          8.9417e-05,            0.099814,              0.2328,                   0,          0.00018933,          0.00018933,            0.098289
                   5,             0.10183,             0.21273,                   0,           0.0048017,            0.016529,           0.0012886,          0.00012886,            0.096462,             0.24178,                   0,          0.00022873,          0.00022873,            0.097929
                   6,            0.097621,             0.21961,                   0,           0.0076501,           0.0082645,           0.0016997,          0.00030984,             0.09359,             0.24936,                   0,          0.00026785,          0.00026785,            0.097568
                   7,            0.095158,             0.22954,                   0,             0.96643,           0.0082645,           0.0069775,          0.00091373,            0.090945,             0.25559,                   0,          0.00030664,          0.00030664,            0.097207
                   8,            0.092367,             0.23033,                   0,            0.010164,            0.057851,           0.0094143,           0.0012419,            0.088357,             0.26128,                   0,          0.00034505,          0.00034505,            0.096845
                   9,             0.09103,             0.22991,                   0,            0.020486,             0.07438,            0.011104,           0.0023267,            0.086363,             0.26359,                   0,          0.00038303,          0.00038303,            0.096483
                  10,            0.089956,             0.23841,                   0,             0.04096,            0.049587,             0.01506,           0.0028129,            0.084363,             0.26425,                   0,          0.00042053,          0.00042053,            0.096121
                  11,            0.092225,             0.22288,                   0,            0.031574,             0.24793,            0.026578,           0.0046442,            0.083632,             0.25955,                   0,           0.0004575,           0.0004575,            0.095757
